ranobedb_id,anilist_id,myanimelist_id,anidb_id
20120,,,
2059,,,
2317,,,
7610,,,
1820,,,
5320,,,
5700,,,
8950,,,
5542,,,
2444,,,
1390,,,
20006,,,
19932,,,
3180,,,
5802,,,
2720,,,
9760,,,
21769,,,
6317,,,
890,,,
3912,,,
17081,,,
7421,,,
11609,,,
12387,,,
6254,,,
3598,,,
7875,,,
19530,,,
2511,,,
4531,,,
4497,,,
5605,,,
12302,,,
2630,,,
1804,,,
6943,,,
2548,,,
20021,,,
2554,,,
10200,,,
12851,,,
4747,,,
19537,,,
7636,,,
3944,,,
10517,,,
3410,,,
5892,,,
10985,,,
19691,,,
1054,,,
124,,,
13676,,,
20148,,,
19967,,,
5555,,,
5393,,,
3703,,,
9228,,,
4647,,,
6725,,,
3757,,,
5561,,,
2008,,,
14907,,,
20050,,,
6206,,,
14849,,,
3710,,,
2283,,,
13438,,,
4877,,,
5833,,,
10035,,,
6782,,,
4895,,,
10579,,,
11023,,,
16006,,,
4559,,,
20090,,,
12316,,,
6754,,,
20072,,,
7862,,,
5838,,,
3375,,,
12528,,,
3467,,,
4168,,,
7760,,,
7642,,,
20139,,,
384,,,
9441,,,
20597,,,
225,,,
2207,,,
9615,,,
7358,,,
9777,,,
12930,,,
16085,,,
16757,,,
5898,,,
3351,,,
3956,,,
8788,,,
10604,,,
5616,,,
6546,,,
11687,,,
19779,,,
1323,,,
10505,,,
2766,,,
3583,,,
12891,,,
1717,,,
2441,,,
11516,,,
7538,,,
1294,,,
4310,,,
118,,,
3288,,,
17997,,,
10699,,,
8228,,,
5419,,,
20877,,,
4901,,,
5986,,,
6021,,,
19680,,,
8222,,,
3099,,,
8364,,,
10495,,,
2732,,,
2155,,,
7295,,,
11684,,,
5022,,,
7179,,,
4524,,,
5891,,,
21469,,,
15655,,,
6719,,,
2139,,,
14252,,,
19842,,,
4144,,,
1204,,,
16167,,,
1555,,,
4572,,,
4240,121846,106831,
3524,,,
5840,,,
16971,,,
2585,,,
14464,,,
5161,,,
3706,,,
15217,,,
846,,,
3931,,,
15345,,,
12163,,,
3113,,,
4294,,,
1537,,,
7500,,,
11375,,,
1326,,,
7448,,,
7246,,,
5330,,,
19810,,,
12849,,,
20119,,,
3164,,,
7579,,,
6338,,,
3822,,,
15151,,,
7585,,,
13021,,,
19740,,,
8193,,,
17355,,,
2231,,,
13574,,,
4688,,,
11272,,,
1249,,,
4499,,,
11510,,,
5143,,,
15030,,,
14058,,,
8010,,,
12635,,,
939,,,
1084,,,
4644,,,
2586,,,
2463,,,
938,,,
20640,,,
11742,,,
15887,,,
18729,,,
10220,,,
9631,,,
13777,,,
4024,,,
9573,,,
2861,,,
3282,,,
18356,,,
5613,,,
8143,,,
4261,,,
8661,,,
6990,,,
656,,,
2717,,,
13128,,,
10227,,,
1793,,,
6141,,,
5803,,,
20052,,,
20136,,,
13864,,,
2583,,,
3841,,,
4686,,,
20101,,,
4005,,,
1341,,,
15096,,,
13977,,,
1108,,,
9281,,,
21417,,,
11936,,,
4167,,,
3933,,,
17773,,,
1856,,,
3477,,,
9962,,,
12101,,,
1479,,,
6636,,,
15474,,,
8541,,,
16735,,,
16646,,,
676,,,
5668,,,
7750,,,
12179,,,
4994,,,
13778,,,
1578,,,
4004,,,
463,,,
197,,,
17438,,,
13017,,,
19463,,,
510,,,
19289,,,
10425,,,
14623,,,
11353,,,
17986,,,
14642,,,
12318,,,
6354,,,
15325,199880,,19831
9605,,,
9323,,,
14353,,,
6364,,,
17532,,,
292,,,
11007,,,
10492,,,
8909,,,
333,,,
3854,,,
19341,,,
1798,,,
834,,,
19985,,,
8446,,,
12897,,,
13277,,,
4009,,,
22239,,,
4371,,,
7748,,,
9520,,,
9175,,,
291,,,
1685,,,
14556,,,
11411,,,
20462,,,
8161,,,
3773,,,
20702,,,
8859,,,
2249,,,
8564,,,
2884,,,
3322,,,
6587,,,
11486,,,
10352,,,
1696,,,
4952,,,
3007,,,
8662,,,
2244,,,
8315,,,
14204,,,
4842,,,
10703,,,
8377,,,
10997,,,
7294,,,
20431,,,
5589,,,
8192,,,
2253,,,
18300,,,
8563,,,
1714,,,
8463,,,
13493,,,
8221,,,
15390,,,
786,,,
5113,,,
4390,,,
14485,,,
5788,,,
5474,,,
14894,,,
3252,,,
11169,,,
14449,,,
4573,,,
2527,,,
2531,,,
15203,,,
18355,,,
8313,,,
8930,,,
12763,,,
1470,,,
7356,,,
16467,,,
2631,,,
3385,,,
8786,,,
14249,,,
9749,,,
6741,,,
9104,,,
18245,,,
9537,,,
6158,,,
1198,,,
12377,,,
4340,,,
6255,,,
4026,,,
2063,,,
20167,,,
6595,,,
3482,,,
6487,,,
4927,,,
20669,,,
6553,,,
1070,,,
234,,,
1086,,,
5495,,,
4351,,,
21178,,,
5248,,,
10809,,,
14328,,,
18280,,,
15995,,,
10880,,,
7327,,,
15882,,,
12872,,,
13793,,,
6934,,,
8113,,,
13459,,,
57,,,
12810,,,
10223,,,
133,,,
2982,,,
3624,,,
5238,,,
9883,,,
8632,,,
7821,,,
14407,,,
4908,,,
9212,,,
15505,,,
13763,,,
5141,,,
14858,,,
794,,,
2795,,,
19867,,,
9368,,,
664,,,
19822,,,
4326,,,
10177,,,
8063,,,
11945,,,
15141,,,
7713,,,
6427,,,
7716,,,
4068,,,
1205,,,
4820,,,
5009,,,
1530,,,
9920,,,
3187,,,
10291,,,
5432,,,
10801,,,
16874,,,
6014,,,
8112,,,
7399,,,
20146,,,
992,,,
6666,,,
12269,,,
15070,,,
16925,,,
11612,,,
15329,,,
4300,,,
4155,,,
4278,,,
13306,,,
6678,,,
9868,,,
4988,,,
3618,,,
10626,,,
9166,,,
1377,,,
20289,,,
15242,,,
2447,,,
6344,,,
4696,,,
19997,,,
110,,,
8122,,,
1614,,,
3378,,,
455,,,
3220,,,
16697,,,
6062,,,
4214,,,
2891,,,
14657,,,
11336,,,
13689,,,
5703,,,
19770,,,
10319,,,
3156,,,
11419,,,
8610,,,
6643,,,
4398,,,
2424,,,
1227,,,
19778,,,
6043,,,
13110,,,
520,,,
9450,,,
1138,,,
12296,,,
9012,,,
10815,,,
15104,,,
7000,,,
5877,,,
7039,,,
6402,,,
4894,,,
2064,,,
9462,,,
12441,,,
4366,,,
12010,,,
16066,,,
4464,,,
10166,,,
13543,,,
5967,,,
122,,,
2685,,,
4654,,,
4316,,,
4230,,,
10457,,,
14298,,,
12504,,,
2266,,,
4781,,,
4383,,,
15401,,,
12814,,,
2492,,,
3155,,,
5832,,,
8506,,,
8675,,,
3670,,,
4175,,,
3126,,,
9030,,,
6573,,,
14750,,,
17734,,,
1035,,,
15425,,,
7521,,,
16853,,,
15309,,,
15092,,,
3276,,,
1709,,,
309,,,
20061,,,
21677,,86628,
5409,,,
9717,,,
6083,,,
8853,,,
9936,,,
2920,,,
13585,,,
17574,,,
350,,,
8510,,,
19429,,,
13929,,,
1231,,,
2684,,,
15020,,,
16505,,,
6887,,,
13944,,,
6100,,,
382,,,
1330,,,
13497,,,
7772,,,
13460,,,
3221,,,
3694,,,
11200,,,
6465,,,
12421,,,
3227,,,
11553,,,
19384,,,
5430,,,
826,,,
11098,,,
15827,,,
1841,,,
13139,,,
19068,,,
8203,,,
14015,,,
16188,,,
19560,,,
12600,,,
14197,,,
13259,,,
4596,,,
15038,,,
15616,,,
12350,,,
14036,,,
2539,,,
2579,,,
12588,,,
15723,,,
11598,,,
13812,,,
11820,,,
9824,,,
10945,,,
12235,,,
11500,,,
1282,,,
2259,,,
261,,,
2955,,,
9655,,,
17917,,,
6692,,,
10052,,,
13418,,,
12554,,,
21544,,,
6563,,,
14557,,,
6665,,,
2974,,,
3892,,,
13297,,,
2188,,,
13690,,,
16110,,,
1181,,,
19826,,,
12340,,,
502,,,
9909,,,
3923,,,
10587,,,
16142,,,
9492,,,
10630,,,
3326,,,
10867,,,
11636,,,
9644,,,
10303,,,
2487,,,
3207,,,
16871,,,
12041,,,
1589,,,
13483,,,
1335,,,
7723,,,
19904,,,
1222,,,
10269,,,
2268,,,
9728,,,
8359,,,
1810,,,
13908,,,
3743,,,
3759,,,
16710,,,
3972,,,
94,,,
3739,,,
10958,,,
7675,,,
10085,,,
1073,,,
9347,,,
14561,,,
13404,,,
12569,,,
7889,,,
1129,,,
991,,,
11745,,,
15179,,,
8643,,,
7037,,,
8181,,,
2849,,,
1670,,,
14378,,,
6066,,,
13914,,,
13744,,,
19422,,,
10728,,,
18987,,,
9838,,,
10190,,,
12246,,,
14376,,,
19208,,,
8521,,,
8855,,,
13622,,,
13591,,,
4247,,,
2058,,,
20992,,,
20113,,,
10712,,,
5449,,,
3334,,,
7284,,,
19113,,,
19021,,,
2009,,,
14905,,,
6572,,,
5827,,,
2073,,,
16934,,,
19813,,,
3397,,,
6231,,,
10062,,,
16957,,,
16281,,,
2034,,,
12730,,,
2566,,,
14936,,,
12633,,,
21424,,,
19914,,,
10767,175745,,
787,,,
6376,,,
9633,,,
19766,,,
6726,,,
2257,,,
2831,,,
11143,,,
11434,,,
3789,,,
11670,,,
11069,,,
14859,,,
13307,,,
13886,,,
11608,,,
15949,,,
20394,,,
8943,,,
4990,,,
20671,,,
2509,,,
8550,,,
19729,,,
5104,,,
1759,,,
21775,,,
12283,,,
18193,,,
15621,,,
7994,,,
14035,,,
15562,,,
15622,,,
1112,,,
15643,,,
8211,,,
13266,,,
14536,,,
6667,,,
11582,,,
6275,,,
10802,,,
18977,,,
17747,,,
2965,,,
1863,,,
1560,,,
18996,,,
12094,,,
21069,,,
13653,,,
3110,,,
20105,,,
8827,,,
12719,,,
21592,,,
2934,,,
6964,,,
3807,,,
16792,,,
767,,,
3872,,,
4221,,,
10599,,,
4218,,,
7718,,,
15911,,,
2794,,,
1643,,,
7254,,,
13594,,,
2887,,,
4220,,,
4375,,,
6425,,,
3430,,,
1440,,,
1119,,,
1962,,,
4298,,,
852,,,
1364,,,
7892,,,
9582,,,
13982,,,
62,,,
8209,,,
3786,,,
5074,,,
48,,,
979,,,
578,,,
12815,,,
20691,,,
1077,,,
3573,,,
293,,,
4372,,,
7834,,,
7681,,,
3538,,,
7283,,,
9602,,,
4822,,,
5543,,,
7616,,,
14685,,,
3810,,,
6234,,,
6478,,,
14399,,,
12169,,,
13323,,,
11183,,,
11980,,,
10012,,,
9056,,,
8291,,,
10687,,,
10905,,,
12199,,,
10010,,,
11343,,,
17453,,,
14415,,,
9677,,,
8567,,,
7273,,,
13745,,,
7865,,,
16264,,,
14228,,,
15731,,,
11624,,,
5723,,,
6785,,,
5930,,,
13909,,,
14435,,,
11647,,,
11648,,,
19681,,,
6884,,,
8863,,,
10651,,,
11755,,,
15347,,,
7401,,,
5934,,,
18982,,,
14991,,,
1318,,,
16070,,,
6697,,,
14128,,,
35,,,
8642,,,
7033,,,
19539,,,
740,,,
19647,,,
11763,,,
5370,,,
8766,,,
10739,,,
3233,,,
2303,,,
10535,,,
10736,,,
5518,,,
15968,,,
2025,,,
15704,,,
5810,,,
4731,,,
7617,,,
12983,,,
13081,,,
8394,,,
20650,,,
12483,,,
7724,,,
2691,,,
1178,,,
11581,,,
12999,,,
10738,,,
12670,,,
7117,,,
18425,,,
900,,,
1468,,,
5340,,,
6123,,,
19183,,,
14919,,,
12910,,,
15150,,,
8243,,,
16203,,,
8851,,,
11632,,,
10798,,,
15667,,,
16473,,,
20520,,,
3328,,,
2167,,,
7513,,,
19232,,,
19191,,,
13575,,,
2755,,,
16869,,,
18604,,,
12157,,,
17197,,,
11850,,,
4095,,,
16187,,,
12204,,,
15257,,,
8432,,,
9182,,,
12424,,,
14119,,,
16812,,,
14475,,,
15781,,,
14363,,,
12431,,,
14686,174723,,
16235,,,
14990,,,
12641,,,
7344,,,
14364,,,
1973,,,
7488,,,
3860,,,
14181,,,
7549,,,
14834,,,
9796,,,
4739,,,
19953,,,
16169,,,
5033,,,
3059,,,
7300,,,
4078,,,
9596,,,
10656,,,
3922,,,
10311,,,
18889,,,
9183,,,
8713,,,
6136,,,
7677,,,
3476,,,
19485,,,
8546,,,
19538,,,
21303,,,
9967,,,
12682,,,
8213,,,
20032,,,
12953,,,
5644,,,
20419,,,
11408,,,
5257,,,
7644,,,
17465,,,
17464,,,
7591,,,
20037,,,
19893,,,
19879,,,
15455,,,
15481,,,
19772,,,
5621,,,
13798,,,
6454,,,
6498,,,
12731,,,
19978,,,
6230,,,
11171,,,
8312,,,
874,,,
16591,,,
3784,,,
7384,,,
8712,,,
10415,,,
10275,,,
21581,,,
12935,,,
16156,,,
19375,,,
19540,,,
12359,,,
19479,,,
19087,,,
12785,,,
6379,,,
5716,,,
12552,,,
10826,,,
437,,,
14133,,,
6633,,,
18850,,,
11843,,,
15182,,,
14883,,,
11163,,,
2857,,,
4387,,,
10362,,,
15673,,,
16637,,,
8715,,,
3926,,,
3798,,,
18978,,,
21598,,,
8338,,,
13747,,,
3078,,,
5052,,,
18473,,,
12989,,,
1410,,,
9259,,,
8478,,,
1698,,,
5889,,,
1450,,,
5815,,,
13001,,,
330,,,
13520,,,
2387,,,
406,,,
4352,,,
14247,,,
4866,,,
6178,,,
9933,,,
5050,,,
21416,,,
11168,,,
9449,,,
6063,,,
11904,,,
20051,,,
6270,,,
14473,,,
9859,,,
7978,,,
7424,,,
14630,,,
8141,,,
2769,,,
7102,,,
13865,,,
7474,,,
16253,,,
17940,,,
4354,,,
19872,,,
6977,,,
7379,,,
8718,,,
3432,,,
7205,,,
12643,,,
20793,,,
4645,,,
12819,,,
1836,,,
9912,,,
14165,,,
16503,,,
12498,,,
11807,,,
3515,,,
3015,,,
1611,,,
4752,,,
7304,,,
8400,,,
5984,,,
11114,,,
34,,,
495,,,
14692,,,
2930,,,
3547,,,
15243,,,
13607,,,
1448,,,
20485,,,
18352,,,
1539,,,
15027,,,
2709,,,
9543,,,
11179,,,
6770,,,
5398,,,
16138,,,
2345,,,
9197,,,
7260,,,
4323,,,
12517,,,
7776,,,
11701,,,
6410,,,
13224,,,
16308,,,
8970,,,
9081,,,
5412,,,
4670,,,
867,,,
11926,,,
16478,,,
6707,,,
9659,,,
11452,,,
3349,,,
6142,,,
3984,,,
3101,,,
7534,,,
1620,,,
21843,,,
2383,,,
10851,,,
3530,,,
20994,,,
20383,,,
20314,,,
10705,,,
6558,,,
14836,,,
8300,,,
6557,,,
7198,,,
13831,,,
12587,,,
16906,,,
2318,,,
64,,,
5938,,,
17835,,,
4038,,,
2013,,,
11897,,,
7509,,,
12334,,,
45,,,
6799,,,
6125,,,
4449,,,
12524,,,
13191,,,
21976,,,
5380,,,
2045,,,
7717,,,
1276,,,
3958,,,
7258,,,
669,,,
5447,,,
15035,,,
11924,,,
3111,,,
217,,,
5843,,,
2248,,,
2157,,,
16748,,,
8596,,,
5520,,,
9440,,,
1482,,,
1246,,,
1362,,,
2116,,,
574,,,
16126,,,
19555,,,
10520,,,
11055,,,
21495,,,
18519,,,
19859,,,
19400,,,
20068,,,
19839,,,
18600,,,
2198,,,
14824,,,
19020,,,
1317,,,
916,,,
1984,,,
1424,,,
9846,,,
6962,,,
8775,,,
3626,,,
11293,,,
3050,,,
5445,,,
12237,,,
9429,,,
9364,,,
8493,,,
19311,,,
16024,,,
19886,,,
7094,,,
2369,,,
19891,,,
12394,,,
11121,,,
20104,,,
12938,,,
8655,,,
5525,,,
10093,,,
1678,,,
1449,,,
10504,,,
13876,,,
14552,,,
5770,,,
7025,,,
4303,,,
14174,,,
762,,,
10824,,,
10954,,,
6225,,,
12911,,,
7197,,,
7080,,,
11834,,,
18427,,,
10430,,,
18616,,,
15896,,,
18959,,,
2140,,,
10514,,,
1365,,,
12549,,,
2493,,,
18159,,,
587,,,
781,,,
1106,,,
1001,,,
3749,,,
4082,,,
8485,,,
3851,,,
20665,,,15138
5533,,,
9079,,,
19777,,,
9874,,,
4182,,,
9702,,,
19417,,,
9992,,,
407,,,
3983,,,
14066,,,
8185,,,
10697,,,
4568,,,
12714,,,
20695,,,
5411,,,
5620,,,
12278,,,
11291,,,
7098,,,
19120,,,
15851,,,
14890,,,
1142,,,
6793,,,
9932,,,
3401,,,
13016,,,
3539,,,
3518,,,
7013,,,
2388,,,
3098,,,
15354,,,
10293,,,
137,,,
6130,,,
17843,,,
2457,,,
5577,,,
3616,,,
7956,,,
8571,,,
19024,,,
5130,,,
4427,,,
19040,,,
8101,,,
9199,,,
13232,,,
5225,,,
16443,,,
11649,,,
13521,,,
13789,,,
12848,,,
16310,,,
3229,,,
9964,,,
22148,,,
9849,,,
19325,,,
2853,,,
2900,,,
4033,,,
15052,,,
16269,,,
16518,,,
5105,,,
4651,,,
3073,,,
405,,,
171,,,
16183,,,
7993,,,
10926,,,
11209,,,
4637,,,
14208,,,
14351,,,
8488,,,
7307,,,
8840,,,
6976,,,
16254,,,
14687,,,
9497,,,
6702,,,
14190,,,
1911,,,
4215,,,
2290,,,
20173,89613,62897,
1838,,,
6845,,,
9395,,,
12795,,,
10213,,,
16888,,,
6104,,,
11368,,,
21756,,,
6489,,,
14680,,,
11091,,,
2592,,,
2813,,,
15077,,,
13494,,,
6912,,,
10079,,,
6264,,,
5985,,,
10897,,,
15420,,,
3042,,,
2786,,,
15065,,,
12604,,,
2944,,,
11076,,,
13222,,,
18503,,,
10496,,,
3730,,,
7442,,,
7560,,,
10197,,,
4880,,,
15496,,,
682,,,
3797,,,
1831,,,
6295,,,
12650,,,
7357,,,
14049,,,
13771,,,
12280,,,
12771,,,
10685,,,
21172,,,
3295,,,
8580,,,
6271,,,
4525,,,
5322,,,
16180,,,
7008,,,
14401,,,
12973,,,
8476,,,
5818,,,
2580,,,
18192,,,
5705,,,
6577,,,
20186,,,
10930,,,
12328,,,
1420,,,
7952,,,
12835,,,
5400,,,
8688,,,
10592,122968,,
2802,,,
195,,,
666,,,
1845,,,
4825,,,
12137,,,
4899,,,
10797,,,
12146,,,
6325,,,
12007,,,
7216,,,
14712,,,
18985,,,
14245,,,
19182,,,
3420,,,
4265,,,
7780,,,
8020,,,
1805,,,
12290,,,
5636,,,
15147,,,
3671,,,
15718,,,
17450,,,
16324,,,
15659,,,
8839,,,
14459,,,
15417,,,
13157,,,
2533,,,
10390,,,
15692,,,
14960,,,
16923,,,
8421,,,
10441,,,
10654,,,
11847,,,
4474,,,
20150,,,
21005,,,
9741,,,
11603,,,
18275,,,
3239,,,
12333,,,
5596,,,
1226,,,
10096,,,
1906,,,
4588,,,
5855,,,
18973,,,
9939,,,
4077,,,
10971,,,
9701,,,
10254,,,
6149,,,
14876,,,
8600,,,
9575,,,
13869,,,
9544,,,
7699,,,
8435,,,
12972,,,
21415,,,
9320,,,
9657,,,
7923,,,
8030,,,
13140,,,
11349,,,
9963,,,
10927,,,
2801,,,
11395,,,
6590,,,
6086,,,
6916,,,
5649,,,
14169,,,
12968,,,
3470,,,
1736,,,
10021,,,
4213,,,
20005,,,
3152,,,
6470,,,
2012,,,
11610,,,
3166,,,
18698,,,
10679,,,
6088,,,
6,,,
14891,,,
1693,,,
9581,,,
20911,,,
7330,,,
5715,,,
11406,,,
15093,,,
6087,,,
13979,,,
10774,,,
15415,,,
14908,,,
7396,,,
15170,,,
7930,,,
7558,,,
4363,,,
15400,,,
11421,,,
16935,,,
12687,,,
8305,,,
5212,,,
4957,,,
10216,,,
12180,,,
8708,,,
5680,,,
19029,,,
7133,,,
12412,,,
13949,,,
16004,,,
5921,,,
205,,,
2876,,,
451,,,
2873,,,
15847,,,
5458,,,
7389,,,
7078,,,
3488,,,
8582,,,
1758,,,
4862,,,
12689,,,
6803,,,
5766,,,
5162,,,
14541,,,
12136,,,
10636,,,
19786,,,
12732,,,
6529,,,
7850,,,
19332,,,
19339,,,
19300,,,
19274,,,
8982,,,
11821,,,
19124,,,
12138,,,
11388,,,
11289,,,
19379,,,
19403,,,
19255,,,
19367,,,
19115,,,
19170,,,
19546,,,
9226,,,
19132,,,
10069,,,
9598,,,
11599,,,
5108,,,
10532,,,
534,,,
13530,,,
18855,,,
4519,,,
13780,,,
5800,,,
12550,,,
6276,,,
11809,,,
5553,,,
8577,,,
6084,,,
9128,,,
10732,,,
3829,,,
13807,,,
5797,,,
2605,,,
9820,,,
9355,,,
16088,,,
16007,,,
2961,,,
2634,,,
6693,,,
19069,,,
5956,,,
5945,,,
19176,,,
12651,,,
19105,,,
18988,,,
19097,,,
10589,,,
14673,,,
3238,,,
2872,,,
9823,,,
9015,,,
13665,,,
6982,,,
9518,,,
13595,,,
4741,,,
11552,,,
6403,,,
15316,,,
3974,,,
18183,,,
9243,,,
5170,,,
7884,,,
9352,,,
5969,,,
14142,,,
12178,,,
6401,,,
13859,,,
4811,,,
10136,,,
4103,,,
1761,,,
3257,,,
247,,,
9978,,,
12937,,,
454,,,
12056,,,
16507,,,
10229,,,
9649,,,
8260,,,
12644,,,
7183,,,
13320,,,
4963,,,
10743,,,
4717,,,
3891,,,
1107,,,
9938,,,
16450,,,
5835,,,
15299,,,
3702,,,
12219,,,
2817,,,
7483,,,
2906,,,
10402,,,
7941,,,
19220,,,
7574,,,
6671,,,
12133,,,
8044,,,
13013,,,
19164,,,
19194,,,
19229,,,
7187,,,
6280,,,
5959,,,
8605,,,
19219,,,
19226,,,
19412,,,
19181,,,
19368,,,
19405,,,
19150,,,
6380,,,
19277,,,
19230,,,
19426,,,
19352,,,
3867,,,
19095,,,
6878,,,
3182,,,
7817,,,
5506,,,
11204,,,
16311,,,
3767,,,
19306,,,
19209,,,
14530,,,
14641,,,
1255,,,
7803,,,
7151,,,
10633,,,
7290,,,
19354,,,
21563,,,
2856,,,
5389,,,
1458,,,
13408,,,
2279,,,
2090,,,
3973,,,
14957,,,
8469,,,
14578,,,
19849,,,
1660,,,
2797,,,
2497,,,
2783,,,
19866,,,
632,,,
5041,,,
4956,,,
5999,,,
7541,,,
2556,,,
1850,,,
13769,,,
10259,,,
14304,,,
13960,,,
12058,,,
7981,,,
5651,,,
14295,,,
9108,,,
15470,,,
19269,,,
13737,,,
14115,,,
3709,,,
11644,,,
4682,,,
15389,,,
6582,,,
5455,,,
7784,,,
19262,,,
14341,,,
6550,,,
10657,,,
2730,,,
1923,,,
7600,,,
2402,,,
16960,,,
19242,,,
15920,,,
12626,,,
6956,,,
12726,,,
318,,,
2483,,,
15334,,,
15693,,,
7552,,,
9981,102548,108266,
6505,,,
20925,,,
4170,,,
4968,,,
19727,,,
19199,,,
4426,,,
2912,,,
21150,,,
2007,,,
4280,,,
19451,,,
12929,,,
7661,,,
1630,,,
3066,,,
8690,,,
6177,,,
9586,,,
2805,,,
11643,,,
3755,,,
5650,,,
6409,,,
7782,,,
5325,,,
7425,,,
392,,,
6108,,,
2656,,,
19251,,,
11128,,,
3472,,,
6738,,,
2844,,,
3330,,,
2707,,,
4258,,,
5181,,,
5763,,,
12038,,,
1498,,,
8686,,,
12241,,,
9627,,,
14716,,,
9342,,,
15933,,,
6110,,,
2005,,,
4857,,,
6405,,,
2071,,,
20392,,,
2006,,,
6502,,,
7368,,,
5526,,,
5087,,,
17475,,,
6220,,,
7274,,,
13398,,,
6802,,,
17529,,,
7182,,,
19134,,,
19200,,,
19148,,,
19543,,,
7469,,,
5386,,,
5604,,,
7191,,,
19326,,,
19304,,,
19187,,,
19290,,,
19228,,,
19496,,,
19340,,,
5873,,,
5294,,,
4504,,,
10193,,,
19094,,,
5777,,,
4930,,,
5685,,,
4837,,,
880,,,
1332,,,
8058,,,
19270,,,
19515,,,
19523,,,
14663,,,
7672,,,
6055,,,
19156,,,
11825,,,
19558,,,
15715,,,
19313,,,
11717,,,
8617,,,
15307,,,
11601,,,
14160,,,
11918,,,
10967,,,
10753,,,
19073,,,
11065,,,
8280,,,
19080,,,
19118,,,
19218,,,
8041,,,
9587,,,
19350,,,
19497,,,
12236,,,
19224,,,
5223,,,
19294,,,
19023,,,
603,,,
1321,,,
5219,,,
20484,,,
3327,,,
13877,,,
5305,,,
11416,,,
5456,,,
6324,,,
6113,,,
507,,,
10004,,,
12541,,,
2506,,,
2371,,,
11739,,,
617,,,
20086,,,
1236,,,
14124,,,
7640,,,
11363,,,
13654,,,
15102,,,
6853,,,
9217,,,
8465,,,
12142,,,
9540,,,
14531,,,
5917,,,
8740,,,
11540,,,
19731,,,
12139,,,
13422,,,
9005,,,
18050,,,
14227,,,
15951,,,
13006,,,
9100,,,
6562,,,
11299,,,
12338,,,
12980,,,
15330,,,
14388,,,
4984,,,
13313,,,
5944,,,
5743,,,
5858,,,
2049,,,
7052,,,
7621,,,
15823,,,
9684,,,
2368,,,
4281,,,
9892,,,
1441,,,
9603,,,
6526,,,
14510,,,
7632,,,
757,,,
6907,,,
14910,,,
7805,125431,,
12167,,,
17944,,,
8455,,,
21584,,,
16407,,,
21586,,,
6981,,,
8368,,,
9147,,,
17704,,,
11691,,,
8645,,,
8310,,,
8071,,,
9280,,,
6777,,,
8454,,,
9037,,,
8265,,,
1310,,,
1135,,,
6527,,,
3449,,,
4358,,,
12294,,,
7943,,,
6310,,,
14600,,,
13805,,,
9844,,,
7390,,,
9832,,,
3270,,,
13940,,,
17042,,,
839,,,
18798,,,
13258,,,
10875,,,
4393,,,
6426,,,
7680,,,
1387,,,
14956,,,
9126,,,
11734,,,
1356,,,
13482,,,
12448,,,
11961,,,
2168,,,
11871,,,
7021,,,
14948,,,
2238,,,
10358,,,
12258,,,
13359,,,
2990,,,
1144,,,
4585,,,
11373,,,
18653,,,
2075,,,
11585,,,
1728,,,
2602,,,
18979,,,
19174,,,
4423,,,
19044,,,
19180,,,
19188,,,
19011,,,
5597,,,
17336,,,
706,,,
13063,,,
9656,,,
19030,,,
2987,,,
13838,,,
7664,,,
11839,,,
16425,,,
11175,,,
17173,,,
9372,,,
2869,,,
12129,,,
16944,,,
13239,,,
15081,,,
6771,,,
1613,,,
1123,,,
15454,,,
6335,,,
1302,,,
3137,,,
13240,,,
20379,,,
4129,,,
3726,,,
1293,,,
4115,,,
10324,,,
21551,,,
1391,,,
19050,,,
20102,,,
15845,,,
1257,,,
15619,,,
11966,,,
2173,,,
2678,,,
3727,,,
9025,,,
2924,,,
4279,,,
7005,,,
14765,,,
8272,,,
2628,,,
1514,,,
16555,182732,,
12702,,,
11895,,,
13042,,,
3337,,,
367,,,
15240,,,
15403,,,
6121,,,
2414,,,
15228,,,
3453,,,
19067,,,
15695,,,
3157,,,
4729,,,
883,,,
5940,,,
11762,,,
4823,,,
999,,,
15200,,,
10602,,,
9624,,,
11304,,,
7744,,,
5044,,,
3567,,,
13706,,,
1466,,,
15597,,,
7405,,,
15846,,,
7897,,,
3971,,,
472,,,
13890,,,
12609,,,
12429,,,
13891,,,
7292,,,
21079,,,
15353,,,
7614,,,
4238,,,
9302,,,
691,,,
12772,,,
6801,,,
2066,,,
2316,,,
1087,,,
4882,,,
7891,,,
16624,,,
4745,,,
2105,,,
12839,,,
4058,,,
5591,,,
15831,,,
4709,,,
15459,,,
7798,,,
19160,,,
8771,,,
9343,,,
1682,,,
11437,,,
19253,,,
6987,,,
15237,,,
8153,,,
7343,,,
8391,,,
12963,,,
5200,,,
20339,,98346,
20340,,,
6479,,,
11669,,,
13355,,,
16996,,,
15139,,,
3360,,,
12422,,,
4325,,,
8678,,,
5123,,,
5539,,,
7342,,,
5538,,,
7230,,,
7149,,,
2129,,,
19735,,,
5714,,,
1664,,,
15868,,,
8777,,,
3084,,,
7015,,,
2524,,,
11903,,,
5069,,,
4598,,,
6808,,,
10299,,,
2288,,,
17710,,,
19812,,,
20673,,,
2032,,,
6626,,,
10155,,,
4384,,,
3310,,,
2240,,,
501,,,
2144,,,
3176,,,
13265,,,
9216,,,
10915,,,
6583,,,
19769,,,
1289,,,
1800,,,
2496,,,
2113,,,
7153,,,
1245,,,
1208,,,
9210,,,
6827,,,
